client_hash,transaction_hash,merchant_name,merchant_id,amount_cents,amount_cents,emitted_at,settled_at,deleted_at,status
460bd0259e5ff541efa088e880e8d0f7,e852b93cf85a223a3d1f6b7d02d11ba6,AZENDOO MONTHLY EURO,2288442QEHFUXPK,480,EUR,2017-08-15 12:29:28,2017-08-16 10:19:58,,1
cb0896059e01c109526c9c1ee564287e,32a19c55a7cca9d8228268edafd99c3e,CDISCOUNT,4335696,1497,EUR,2017-09-14 09:32:01,2017-09-15 10:30:17,,1
e899875fb9780a3ce601d4eba41a2c19,dd1d93a48c51d9117108fc856d00c1bc,Amazon Prime FR,273174000156182,4900,EUR,2017-09-02 14:30:18,2017-09-04 10:21:07,,1
2178b508f5829c7657591c6d447a8e15,cfa676ff57a23ac956e8b891386df156,Amazon Marketplace FR,273141000156182,3499,EUR,2017-09-01 13:26:19,2017-09-05 04:19:13,,1
3ab9149be0832bd09dffe024b34f82be,08e5e31d8d7d469ab82bcde11ef69f93,WWW.ALIEXPRESS.COM,86750453,10009,EUR,2017-09-12 23:14:14,2017-09-13 03:56:00,,1
c875090f7528b73ff577423b9e38da82,a238aba4c349610152f692331d2c3919,EFFICO  SA,0224977,50000,EUR,2017-09-13 07:53:28,2017-09-14 10:28:47,,1
02e1c2d021515d4849301b7a179b1c1c,ee7a499f9234b0934e1a8b50d5b0cc20,SARL TOUTEMBAL,6492430,4452,EUR,2017-09-12 08:19:06,2017-09-15 10:30:36,,1
7d3045db6b5567e84656b2116485f86f,5890fb4416c07981d38b4e0643420d8e,FNAC MONTPARNASS,2476427,3080,EUR,2017-09-11 13:49:09,2017-09-12 10:50:58,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,f8ee7678182fd76d3b103097fe351251,FRATELLO,5801597,4050,EUR,2017-09-11 12:16:42,2017-09-13 03:55:57,,1
02e1c2d021515d4849301b7a179b1c1c,9a6a3e9b6e0aa2d9d6270588cac23b8f,SELA DR DA SILVA,08600571,6620,EUR,2017-10-23 11:00:22,2017-10-24 05:38:31,,1
6f84490bd7ede03fce6e39396519dd02,2e749df3ac2fc1cc43cdead913d89be7,LE DEPOT           MAI,3258518,1400,EUR,2017-10-23 11:36:55,,,3
2178b508f5829c7657591c6d447a8e15,05eee20e56b013d9e033ee6ceddfbf40,ZENHUB.IO,000479161190992,2515,EUR,2017-09-11 16:08:52,2017-09-13 03:56:02,,1
2178b508f5829c7657591c6d447a8e15,6daee2d4322e7dd1f807166f9bb91ae5,Amazon Marketplace FR,273141000156182,2793,EUR,2017-09-01 13:50:11,2017-09-05 04:19:13,,1
a61b85075af47cd0138aed36224ce211,81c95b0b373e839cbf88ac91c9ea9549,ITUNES.COM/BILL,207007000200925,4998,EUR,2017-08-03 09:31:42,2017-08-04 00:53:33,,1
2178b508f5829c7657591c6d447a8e15,ee79bb6a30d5290f1abadc18534f0c66,TRAINLINE,4205282,5200,EUR,2017-09-21 19:46:27,2017-09-29 03:40:24,,1
5713b1421aa65ce0a6788eb13f753626,f554a0d357a9c44434ce54508ff0f859,HSBC FRANCE VOLTAIRE,497100300560074,4000,EUR,2017-09-23 17:18:24,2017-09-25 15:09:50,,1
fd03170d2b7953413eb3c5672e658508,b0a9fe59e566b03ed629dc5494cdd369,CRV*VINGT VINS D'ART,100100020001422,6200,EUR,2017-09-21 20:08:05,2017-09-22 10:39:00,,1
2178b508f5829c7657591c6d447a8e15,c6d4422d3da055ebea887f6628a9fab3,SIMONBUREAU.VPC,05592258,151920,EUR,2017-09-04 14:12:42,2017-09-06 04:03:00,,1
460bd0259e5ff541efa088e880e8d0f7,c78502248cff24d4e3f2766b5f9f8208,LA BANQUE POSTALE,0000000974651,2000,EUR,2017-09-15 13:20:50,,2017-09-25 23:24:58.747786,3
efa812454d34fabbd0f2182e0f94aa15,bb3985e73f42d9dc3820904ec7b2ce95,CHEZ L ANTOINE,*52780733300010,1860,EUR,2017-09-22 09:53:26,2017-09-27 04:05:13,,1
52f34232aee2ff51ea35c6acae85f778,57f0306ea2bdb5568f66122029aaa3c5,digitec Galaxus (Onlin,172074444,86666,EUR,2017-09-20 15:44:58,2017-09-22 04:08:57,,1
3ab9149be0832bd09dffe024b34f82be,782a1b951f0c19dd21834646a72c8195,FACEBK PDTTTDWNK2,526567000011168,63418,EUR,2017-09-07 14:25:40,2017-09-08 03:26:32,,1
e899875fb9780a3ce601d4eba41a2c19,9da9f25fd16fac73eac677e7831ecc71,YOUCANBOOKME,2288442NWNA5S3M,5051,EUR,2017-08-10 08:01:57,2017-08-14 08:24:38,,1
cb0896059e01c109526c9c1ee564287e,2c03b0214f8be64da979e56f413df5d2,ADAGIO MAIS. ALF 94 MA,3632064,7695,EUR,2017-09-13 21:33:01,,2017-09-23 23:26:17.755329,3
b7e1ac5fa883c3caf73600841686ba99,7488cd83cd46002354e4abb2f8aec6cc,DARTY.COM,3780256,99900,EUR,2017-09-07 19:11:07,2017-09-11 07:56:28,,1
1bc1e6db5a51aedd2c7ef5f232d142e4,8ae91090d4bfbc5495b109c4d962e87b,MASHAPE.COM MASHAPE -,000445282191995,1454,EUR,2017-08-08 21:47:05,2017-08-10 03:01:53,,1
fd03170d2b7953413eb3c5672e658508,3f9ee862b376b303def1cb3e968dff56,CRV*LISPAR,100100020001422,1537,EUR,2017-10-21 15:38:17,2017-10-23 10:15:54,,1
8ed48224baea7f4204735480e9d828a9,211175d069009891ad27d5692146d764,PAYPLUG,4405771,5400,EUR,2017-09-07 16:44:25,2017-09-08 12:11:54,,1
9cd86d2705df05d4ac9568c7f7f262a5,eabbec86fcc48ea0bb7cff566ace235b,BRICORAMA,2071264,2760,EUR,2017-10-24 11:37:21,2017-10-25 17:07:48,,1
d0795b20369d0cd5203c7d19dbcf6d85,c50515c1fe16fe6d92a21f5db4a0ceb8,LES TRIPLETTES,05040410,17800,EUR,2017-10-03 19:33:05,2017-10-04 04:30:16,,1
e7e4ebea3abcde2c9c90ced46bf70313,c99479ad451f48ea79a92ed66b756daa,Amazon Retail FR,273176000156182,9629,EUR,2017-09-07 18:36:12,2017-09-11 08:38:08,,1
e899875fb9780a3ce601d4eba41a2c19,31fdb65d5f38466d78eed447f949d2ee,SKYLIGHT.IO APP,000445268326995,3417,EUR,2017-08-11 00:32:14,2017-08-14 04:39:28,,1
714349de24dc5c3678277d448788cb0d,0fd9d9fddd3f54e92c12ba85720126e4,PHARMA. IDOINE,05829322,1310,EUR,2017-09-15 17:14:27,2017-09-18 14:23:48,,1
5713b1421aa65ce0a6788eb13f753626,f3783e30a559cb87b30a14fd33585b8d,RELMA,3229045,2520,EUR,2017-09-06 13:16:07,2017-09-07 11:35:15,,1
2178b508f5829c7657591c6d447a8e15,1d53f3e3c5091cf5cbaae0db466b236e,GOOGLE *ADWS5616984970,089120000580423,5000,EUR,2017-09-07 19:52:00,2017-09-08 12:11:58,,1
714349de24dc5c3678277d448788cb0d,4d426f74a990387ee309f6c40926054a,MONOPRIX,04654250,573,EUR,2017-10-24 11:52:25,2017-10-26 05:20:26,,1
2178b508f5829c7657591c6d447a8e15,b9bcdf6f5ae9668df80ea6c908b8a028,ADOBE  CREATIVE CLOUD,221687000217496,5999,EUR,2017-08-03 12:53:33,2017-08-07 05:27:30,,1
d90c88e25326d649bfa80c7fc3d5cc96,c1246965f0ade764cf494118ab6ad993,MYBOXMANCOM,2288442CB1KZHWT,6202,EUR,2017-08-07 10:41:57,2017-08-08 04:15:51,,1
6727c3f316cf3a05883e474012bd54dc,aabd9260a101ae1789c856f239bb239c,BISTROT BALARD,7159564,2120,EUR,2017-09-21 11:28:23,2017-09-22 10:38:58,,1
714349de24dc5c3678277d448788cb0d,b29a0538977579d0208ffc3c149940d3,ITUNES.COM/BILL,207007000200925,2749,EUR,2017-10-21 15:11:13,2017-10-23 10:15:53,,1
e899875fb9780a3ce601d4eba41a2c19,bea0aab0abad76f44fb70ea10175f619,LinkedIn 3752346673 ln,526567000212451,10794,EUR,2017-09-07 15:20:23,2017-09-08 03:26:27,,1
b37ec34fd745d146a6c9be738c35a69b,84123a5f590c143af0c699dc22a5552e,MATMUT,100000528682,38662,EUR,2017-09-07 15:44:40,2017-09-08 11:12:16,,1
c875090f7528b73ff577423b9e38da82,32014dd6a05ad5d99db33db89b346404,*BNP,FOURQUEUX,4000,EUR,2017-10-24 12:01:31,2017-10-25 16:08:03,,1
a61b85075af47cd0138aed36224ce211,c6b25cf5a12b2004acda563d8efdb40a,ITUNES.COM/BILL,207007000200925,898,EUR,2017-08-11 19:34:28,2017-08-14 06:06:51,,1
3ab9149be0832bd09dffe024b34f82be,fedb877bcb57137667d1ba3202e0c3d5,WWW.ALIEXPRESS.COM,21342453,327,EUR,2017-09-12 23:07:30,2017-09-13 03:56:02,,1
3ab9149be0832bd09dffe024b34f82be,fd0ac13b09576f40c736ff829b889664,WWW.ALIEXPRESS.COM,86750453,11339,EUR,2017-09-08 00:32:58,2017-09-11 06:31:00,,1
5713b1421aa65ce0a6788eb13f753626,229567e1a1b0b89ae59b5c0e5db6a822,RATP,0133282,1490,EUR,2017-09-18 21:45:52,2017-09-19 10:59:30,,1
3ab9149be0832bd09dffe024b34f82be,76c98745a111940ce4b8704cc4beddf4,ALIEXPRESS,011917312,8829,EUR,2017-09-08 01:11:53,2017-09-11 07:56:16,,1
2178b508f5829c7657591c6d447a8e15,607aca42dfb8dc53a9fa19a065a6d20f,Amazon Retail FR,273176000156182,3536,EUR,2017-09-18 18:09:48,2017-09-21 09:50:30,,1
0bcd6d9e20ffb8628d09243313f7a396,2054e5d1f7fb9cd374f0ce574af42b78,GOOGLE *ADWS8701987930,089120000580423,50000,EUR,2017-09-12 12:54:41,2017-09-14 03:09:17,,1
2178b508f5829c7657591c6d447a8e15,13009dbf214b6d9e8b3046584eca51eb,ADOBE  CREATIVE CLOUD,221687000217496,5999,EUR,2017-10-24 12:20:36,2017-10-26 04:04:50,,1
e7e4ebea3abcde2c9c90ced46bf70313,7f1157d05a988f3afebf31000e9e144e,DKC DIGI-KEY CORP,322143000713081,6318,EUR,2017-09-15 17:38:25,2017-09-18 08:28:17,,1
a61b85075af47cd0138aed36224ce211,17044dfc99861bc5b315375c7da01bfb,ITUNES.COM/BILL,207007000200925,4397,EUR,2017-08-07 17:24:49,2017-08-08 11:26:32,,1
52f34232aee2ff51ea35c6acae85f778,2af201bfe13375ce3b783a49e63cc269,SNCF INTERNET,0500664011,150,EUR,2017-10-04 04:15:30,2017-10-05 04:08:21,,1
cb0896059e01c109526c9c1ee564287e,967e323155318edd415da7f8a1d13170,ADAGIO ACCESS,4240610,26980,EUR,2017-09-18 19:41:21,2017-09-19 10:59:29,,1
2178b508f5829c7657591c6d447a8e15,d72ac13f98b5425652180da93ebf25ac,STATION BP CORBAS,*49773298200010,5461,EUR,2017-10-27 12:52:41,2017-10-30 06:38:32,,1
d30a4fa029dbfb165d6ec333bab35c2a,2653641c622e9082f4613a8c2f5d57a5,AMZN.FR/PREM.NOW,12496408014,2196,EUR,2017-09-19 16:01:16,2017-09-20 10:59:04,,1
02e1c2d021515d4849301b7a179b1c1c,141954bef352d2d659c558f765bfcd3b,LA POSTE L490200,0749020,170,EUR,2017-09-11 09:41:57,2017-09-12 12:50:47,,1
e7e4ebea3abcde2c9c90ced46bf70313,53b218d18dd0e99b2e96989f4fea5ba5,Amazon Retail FR,273176000156182,17999,EUR,2017-09-07 18:44:10,2017-09-11 06:31:10,,1
e899875fb9780a3ce601d4eba41a2c19,7f29bf688039b62faebb3373c550aae9,MAILCHIMP   *MONTHLY,196797000194591,39083,EUR,2017-07-26 06:08:10,2017-07-27 12:43:16,,1
e899875fb9780a3ce601d4eba41a2c19,998bdcfcf2fbf3df92d08d45f6ac848d,APPLE ONLINE STORE EUR,210793000200882,345790,EUR,2017-08-03 13:26:48,2017-08-07 06:59:05,,1
99cd8fa91bba2ba3fbd4ffb8543ccec1,9e2f0fca524dfbb20b13eee887b1eec5,APPLE KIOSK FRANCE,211095000206215,128692,EUR,2017-10-01 07:06:39,2017-10-02 17:59:50,,1
2178b508f5829c7657591c6d447a8e15,3757ee4e9d0368fe671539cf97a7c25a,NAME-CHEAP.COM,000445344340994,1153,EUR,2017-09-11 15:00:27,2017-09-14 03:09:12,,1
e7e4ebea3abcde2c9c90ced46bf70313,e7eb728747602e89b919a9e662b15010,MACHINE 3D,6856228,34940,EUR,2017-09-12 15:17:00,2017-09-14 11:28:46,,1
b7e1ac5fa883c3caf73600841686ba99,9951e1b07e0727583ba62300c8e45b7b,SNCF INTERNET,0124074011,10200,EUR,2017-09-19 13:37:24,2017-09-20 10:59:11,,1
6727c3f316cf3a05883e474012bd54dc,ce45c4925f76663c97e4a05789c65d08,ORANGE FACT DI,6294679,2899,EUR,2017-09-19 16:57:06,2017-09-21 04:01:07,,1
e899875fb9780a3ce601d4eba41a2c19,bfb6817ab5d58b3a563002ca6cefcc26,GOOGLE *SVCSAPPS_livem,089120000580423,9053,EUR,2017-09-07 13:56:55,2017-09-08 03:26:27,,1
c875090f7528b73ff577423b9e38da82,9f33f871e5fb05f6bcf34fccaa337bde,*BNP,FOURQUEUX,5000,EUR,2017-09-18 16:50:09,2017-09-19 10:58:57,,1
d90c88e25326d649bfa80c7fc3d5cc96,c76bc960f895deb8ecb9eb84cc9b24a5,MYBOXMANCOM,2288442CB1KZHWT,810,EUR,2017-07-17 07:58:55,2017-07-20 04:01:40,,1
eb88281d1fd6a222f1980f69f0e093a3,76b563fbb147a8e81c548013f2f47b62,TYPEFORM SL,22884421JIOZ1FY,2250,EUR,2017-08-11 15:19:45,2017-08-15 03:06:52,,1
e899875fb9780a3ce601d4eba41a2c19,537d61a2bb369aee514c623c6a078787,Amazon Marketplace FR,273141000156182,3297,EUR,2017-09-18 16:23:35,2017-09-19 10:59:18,,1
5713b1421aa65ce0a6788eb13f753626,f1cd831866a18408ab633473e72c9f80,HSBC FRANCE VOLTAIRE,497100300560074,10000,EUR,2017-09-16 08:49:43,2017-09-18 16:23:45,,1
99cd8fa91bba2ba3fbd4ffb8543ccec1,6e81c69f52da8e55854a7fd47cf952ee,MOQUPS,020096450,1330,EUR,2017-08-12 11:18:57,2017-08-14 12:59:36,,1
2178b508f5829c7657591c6d447a8e15,0f8aece3c747d94ef7e9306f2199c672,HOLASPIRIT,2288442LFTY0WJI,10872,EUR,2017-06-22 16:30:21,2017-06-26 08:26:36,,1
b7e1ac5fa883c3caf73600841686ba99,370139b87a748e5dddaf88b3fe0bb9a1,JACOB'S TABAC PR,6664386,990,EUR,2017-09-12 11:04:47,2017-09-13 11:38:51,,1
2178b508f5829c7657591c6d447a8e15,74045ba324042e7bf4397c8280b0baea,LEROY MERLIN,04635596,1590,EUR,2017-08-10 15:32:04,2017-08-11 10:59:52,,1
f8a5e537ccf066aca3694408e21f2ab0,8e4e1090929dd865b911405135ecc952,ITUNES.COM/BILL,207007000200925,3999,EUR,2017-09-16 08:09:56,2017-09-18 10:50:31,,1
d30a4fa029dbfb165d6ec333bab35c2a,c0d0aab651d9c19a83bf6fa6c0965325,LA POSTE L757470,0775747,583,EUR,2017-09-12 10:55:38,2017-09-13 10:38:46,,1
5713b1421aa65ce0a6788eb13f753626,8c239414e0035dbf74387aa372c8f3bc,MERICOURT CAFE,05593378,2360,EUR,2017-10-24 12:55:43,2017-10-25 05:16:05,,1
d90c88e25326d649bfa80c7fc3d5cc96,9bf4f68c80739cb3af61439bdf607097,MYBOXMANCOM,2288442CB1KZHWT,1318,EUR,2017-08-07 10:50:37,2017-08-08 04:15:55,,1
d30a9e7ebd7040162699b48928b4a718,d32a13ccee52b04b80ecda7073a9f12d,SAM International,000102265845464,28990,EUR,2017-10-24 12:27:46,2017-10-25 16:08:54,,1
6727c3f316cf3a05883e474012bd54dc,a3462af5d139b3897a5c44aaaede8f12,OVH,*42476141900045,14386,EUR,2017-10-24 12:45:18,2017-10-26 05:20:10,,1
e899875fb9780a3ce601d4eba41a2c19,f2eb4daf93bee676a98d453f4c3fa17e,Amazon Marketplace FR,273141000156182,3598,EUR,2017-10-24 12:53:45,2017-10-26 04:28:20,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,2c76cf03d2790417441a4f0c4557d732,Notando/SimplyBook.me,9918342,4900,EUR,2017-10-27 22:48:53,2017-10-30 06:30:49,,1
eb88281d1fd6a222f1980f69f0e093a3,b5a68406d158d74d2ebca677a305db7f,PAYPAL,4513668,43000,EUR,2017-10-23 10:03:02,2017-10-24 12:59:35,,1
c8cf91d203234fe84566cdd75fdf6eed,97a2a7f3ec09c7eb1bdd4c73e47cd616,HOTEL LEONARDO BRUGGE,84443923,3000,EUR,2017-09-17 06:39:46,2017-09-19 04:23:34,,1
d90c88e25326d649bfa80c7fc3d5cc96,969d100dedd2594e0f25c8c334cdf765,Amazon Retail FR,273176000156182,100,EUR,2017-09-16 17:12:35,,2017-09-26 23:26:03.473794,3
ad83f05b4eb6221d99e6f0dd0dfbcd7c,c8a7eae5366817e598b88c4801c2422f,ALLORESTO.FR,04790308,2145,EUR,2017-09-16 12:25:49,2017-09-19 10:59:03,,1
cb0896059e01c109526c9c1ee564287e,cac767211f3daba3b19a7d1a78163169,SNCF INTERNET,0124074011,10500,EUR,2017-09-16 19:34:37,2017-09-18 10:50:32,,1
d30a9e7ebd7040162699b48928b4a718,c7b22a91490a81509b958034ea3852ad,Amazon Retail FR,273176000156182,399,EUR,2017-10-24 13:16:04,2017-10-25 04:31:08,,1
2178b508f5829c7657591c6d447a8e15,ebedcefd4d978c4345bc02884fe706a4,LEROY MERLIN,4230280,15115,EUR,2017-09-04 13:18:19,2017-09-05 11:09:29,,1
d30a9e7ebd7040162699b48928b4a718,ca211366fc41a3a008127b80957fff76,HOURA,6351725,24941,EUR,2017-09-08 08:07:39,2017-09-12 11:51:11,,1
2178b508f5829c7657591c6d447a8e15,6f819edc5e400d15ffe807ec1ea2fe7b,GOOGLE *ADWS5616984970,089120000580423,20000,EUR,2017-09-11 15:32:43,2017-09-12 03:45:35,,1
e899875fb9780a3ce601d4eba41a2c19,4a384c30471b9fc5a4f2bc6591b24fa2,DRIP,000445268455992,15688,EUR,2017-08-04 05:52:48,2017-08-07 07:27:48,,1
02e1c2d021515d4849301b7a179b1c1c,e394cd704f6a9738337fc5dd6500d283,BUREAU VALLEE,2773822,4218,EUR,2017-09-08 08:46:22,2017-09-11 12:15:22,,1
69555a7d9f2a3ba92480d2372cec0f42,7c3d44f6713e924a2718bc280832fb55,Dropbox LNTF2BN2MFQ8,526567000020011,999,EUR,2017-09-16 18:42:40,2017-09-18 10:50:31,,1
e899875fb9780a3ce601d4eba41a2c19,39b473f9bb4809f3a52c17f59477b95f,Amazon Marketplace FR,273141000156182,5907,EUR,2017-10-24 12:56:50,2017-10-26 04:04:46,,1
3ab9149be0832bd09dffe024b34f82be,c34665ca7713d3c054a10deff5a82dd4,WWW.ALIEXPRESS.COM,21342453,11084,EUR,2017-09-24 23:15:05,2017-09-25 15:09:44,,1
b7e1ac5fa883c3caf73600841686ba99,3ea0a7fdcc53dec809cc42944cec7a45,RATP,0133173,1490,EUR,2017-09-18 17:14:08,2017-09-19 11:00:15,,1
69555a7d9f2a3ba92480d2372cec0f42,797a60e8d4345646db77a080666c7854,FLATICON MONTHLY PLAN,2288432HJTK6ZXH,850,EUR,2017-08-11 20:48:35,2017-08-15 03:06:49,,1
e899875fb9780a3ce601d4eba41a2c19,3863b2f85f1371a955751cb54d5a7497,BLS*SEMrush,000103375014682,8490,EUR,2017-08-06 13:51:51,2017-08-08 03:39:29,,1
e899875fb9780a3ce601d4eba41a2c19,5b0b65638fdae177b7b92ebb81400611,SEMRUSH.COM,000445361837997,8820,EUR,2017-07-06 13:50:43,2017-07-10 04:00:02,,1
d30a9e7ebd7040162699b48928b4a718,e2f1022ae2669687921f5a49b845335c,DS CAFE,6276769,2000,EUR,2017-10-24 12:39:01,2017-10-25 05:15:40,,1
2178b508f5829c7657591c6d447a8e15,21f1fd6144530de084b188f83d8bd191,BOULANGER,4202831,22800,EUR,2017-07-19 14:48:54,2017-07-20 14:00:59,,1
eb88281d1fd6a222f1980f69f0e093a3,d1f476542e8811d085b3dce47f430e3b,LUNGTA,6064147,9000,EUR,2017-09-22 12:30:38,2017-09-25 11:33:07,,1
eb88281d1fd6a222f1980f69f0e093a3,3c988a8478332e4f45cbe23c19d24548,STE PIGADIS,5408521,543,EUR,2017-10-30 07:39:04,2017-10-31 18:33:45,,1
2178b508f5829c7657591c6d447a8e15,4f014b71ecac76e504e66ad5932fd5f7,WWW.THOMANN.DE,158641756,9685,EUR,2017-07-24 09:29:50,2017-07-25 10:14:21,,1
eb88281d1fd6a222f1980f69f0e093a3,4792d66d9cfb3348722afc635f7d0838,LE PASSY 02,*78463599700017,6150,EUR,2017-07-11 12:05:06,2017-07-13 03:41:58,,1
d90c88e25326d649bfa80c7fc3d5cc96,ab6603883a1c3d8f3019176b623720e4,Amazon Retail FR,273176000156182,11010,EUR,2017-09-16 17:14:06,2017-09-21 09:50:25,,1
a61b85075af47cd0138aed36224ce211,46c6b6f2094dfef81fa580986200a09e,ITUNES.COM/BILL,207007000200925,2797,EUR,2017-08-08 09:26:27,2017-08-09 03:11:30,,1
2178b508f5829c7657591c6d447a8e15,3160fec89a2ed24168681388a4d0e136,LEANPUB,000980200471996,2119,EUR,2017-08-11 15:55:10,2017-08-14 06:07:21,,1
2178b508f5829c7657591c6d447a8e15,0154f5ea6dd1f82526908bca70384420,ROUTIFIC.COM,000479161190992,9897,EUR,2017-08-08 11:19:30,2017-08-09 10:30:05,,1
2178b508f5829c7657591c6d447a8e15,4e7c1c000127434557ecda41094aef88,OTTSPOTTCO,22884427FWXUQXG,1800,EUR,2017-05-24 16:28:57,2017-05-29 04:55:33,,1
a61b85075af47cd0138aed36224ce211,8a23e4926ad6b89b7b62bd47a546975f,DAVOUT 20,2097409,812,EUR,2017-09-08 16:36:06,2017-09-11 07:55:52,,1
3ab9149be0832bd09dffe024b34f82be,04179ab7bd07ba9000466aeea3effff7,FACEBK 5WPHXDANK2,526567000011168,62974,EUR,2017-09-08 12:13:20,2017-09-11 06:08:42,,1
2178b508f5829c7657591c6d447a8e15,faceb1fcd425fde5d17876b0cbafa08e,Amazon Retail FR,273176000156182,100,EUR,2017-09-12 17:41:00,,2017-09-22 23:25:06.966661,3
c8cf91d203234fe84566cdd75fdf6eed,89e4ff428805236d37f6c21d92a521d6,SPIE AUTOCITE 3,04331039,1000,EUR,2017-07-26 21:43:18,2017-07-28 07:06:02,,1
0bcd6d9e20ffb8628d09243313f7a396,f146dc73581c2fcde02a5514bcc7cd11,GOOGLE *ADWS8701987930,089120000580423,50000,EUR,2017-09-08 23:45:55,2017-09-11 08:56:11,,1
2178b508f5829c7657591c6d447a8e15,fa8977aa203be9d885e465ee247b65dc,35583641 SHOPIFYCOMC,2296762KP2PIPUR,2545,EUR,2017-07-13 07:59:44,2017-07-17 09:14:56,,1
2178b508f5829c7657591c6d447a8e15,e2ad6ac310d65eca278546ee2d4ff2df,Amazon Retail FR,273176000156182,43487,EUR,2017-09-08 14:07:24,2017-09-11 08:38:08,,1
e899875fb9780a3ce601d4eba41a2c19,14c775efb299b2ba0a05a3112c091635,WORKABLE,013028118,12763,EUR,2017-08-11 13:15:05,2017-08-14 06:07:14,,1
e899875fb9780a3ce601d4eba41a2c19,9383a0014119e8e9fcaea4749045ebc9,PANDA JOBS,011949831,256,EUR,2017-08-17 12:34:08,2017-08-18 11:31:52,,1
e899875fb9780a3ce601d4eba41a2c19,7a7f7f36cc21bd8be27f636c52d6bcd4,Amazon Marketplace FR,273141000156182,999,EUR,2017-08-07 12:44:22,2017-08-08 03:39:28,,1
2178b508f5829c7657591c6d447a8e15,8dbb56c1b8fa4d4d1867b69553277b22,MOUS PRODUCTS LTD,2288432XGYGSCAN,4339,EUR,2017-09-11 17:06:05,2017-09-14 11:28:42,,1
1bc1e6db5a51aedd2c7ef5f232d142e4,3238a465fd304191737f7f87f4ec4470,ADOBE  CREATIVE CLOUD,221687000217496,5999,EUR,2017-10-24 12:58:47,2017-10-26 04:04:47,,1
d30a4fa029dbfb165d6ec333bab35c2a,5334bcdfdf00c8fed0949c49ab375968,SurveyMonkey,526567000025978,2917,EUR,2017-09-08 14:31:55,2017-09-11 06:30:55,,1
e899875fb9780a3ce601d4eba41a2c19,83b77f4388fcd3e7afd12fb95d5d1961,AIR FRANCE,4200410,160744,EUR,2017-07-12 15:01:14,2017-07-14 11:31:16,,1
e899875fb9780a3ce601d4eba41a2c19,c0a4338ca99439a559a3fc97dad0a81a,ADDEVENT INC,2288432RM0K1NDE,502,EUR,2017-09-09 10:55:23,2017-09-12 03:45:36,,1
1bc1e6db5a51aedd2c7ef5f232d142e4,8885160bb59bf2edfff12b8766d9790f,CLOUDFLARE,000051467100000,1677,EUR,2017-09-11 21:15:30,2017-09-13 03:18:45,,1
d90c88e25326d649bfa80c7fc3d5cc96,7860b3b29bf5b38151aa4b93781bf836,MYBOXMANCOM,2288442CB1KZHWT,9013,EUR,2017-08-07 10:30:18,2017-08-08 04:15:51,,1
d30a9e7ebd7040162699b48928b4a718,20855a98be3786809ac151d0c11f8fc8,Amazon Retail FR,273176000156182,399,EUR,2017-10-24 13:13:34,2017-10-25 04:31:08,,1
7d3045db6b5567e84656b2116485f86f,13c7c37d809e8bd13e8eb0fd401b5aa2,APPLESTORE R566-FRANCE,730000000125001,19481,EUR,2017-09-22 12:06:08,2017-09-25 07:41:40,,1
0bcd6d9e20ffb8628d09243313f7a396,2a1600bee7f75c4313406ade5e15f420,GOOGLE *ADWS8701987930,089120000580423,50000,EUR,2017-09-12 00:37:51,2017-09-12 12:50:53,,1
d30a4fa029dbfb165d6ec333bab35c2a,1957d5ce8b1b9bb8dd33ea9e75432aed,TWILIO,000445376474992,25183,EUR,2017-09-17 16:12:08,2017-09-20 02:41:22,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,98806bb9afc2b75cbeeef14992c815ce,CDISCOUNT,4335711,4198,EUR,2017-10-24 13:57:40,2017-10-25 16:08:37,,1
6727c3f316cf3a05883e474012bd54dc,6dba9da9a2bb1d48b9cf4a9b7615e625,MSFT *E04004ETB0,000311020504883,10560,EUR,2017-09-12 00:21:10,2017-09-13 03:55:51,,1
d30a9e7ebd7040162699b48928b4a718,924fda87df3a411f0dd8f9ecdd7ac9b2,Amazon Retail FR,273176000156182,399,EUR,2017-10-24 13:20:02,2017-10-25 04:31:08,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,5e427f05d3838d1c89465fd77810c042,FLEURS DU FAUBOURG,05723358,15000,EUR,2017-10-24 13:10:36,2017-10-25 05:16:03,,1
d30a9e7ebd7040162699b48928b4a718,49859b886ef3dc91e26980c053e851e7,Amazon Retail FR,273176000156182,1490,EUR,2017-10-24 13:13:22,2017-10-25 04:31:08,,1
258c7616bec9938c472cf393c0c0db41,0a9145f7e2d379d90654e5e416ca702e,TCL,6653243,180,EUR,2017-09-18 07:12:09,2017-09-19 11:00:19,,1
c8cf91d203234fe84566cdd75fdf6eed,1403625332841607a70f1036c08c896c,SANEF AUTOROUTE,0807101,2040,EUR,2017-09-17 14:30:52,2017-09-21 04:01:28,,1
e899875fb9780a3ce601d4eba41a2c19,165a55b43f75bdfa91ee42a109e03f1a,INFOBIP UK,1085878,51500,EUR,2017-09-19 18:30:16,2017-09-25 07:41:45,,1
2178b508f5829c7657591c6d447a8e15,2f0e16a95d8b7947fc3bc6827a3fa9ca,PAYPAL,4513668,76990,EUR,2017-08-02 11:45:14,2017-08-03 10:34:49,,1
